Species,Collection_Date,Count
Escherichia virus T7,2019.0,5
Sweet potato virus C,2019.0,34
Phytophthora pluvialis RNA virus 1,2019.0,23
Sweet potato feathery mottle virus,2019.0,70
Phytophthora cactorum RNA virus 1,2019.0,1
Sweet potato chlorotic stunt virus,2019.0,165
Physostegia chlorotic mottle alphanucleorhabdovirus,2019.0,4
Fagopyrum esculentum endornavirus 2,2019.0,1
Physalis rugose mosaic virus,2019.0,1
Falco tinnunculus herpesvirus,2019.0,1
Fatsia japonica ringspot-associated virus,2019.0,3
Felid alphaherpesvirus 1,2019.0,2
Plant associated tobamo-like virus 1,2019.0,1
Plant associated virga-like virus 1,2019.0,2
Plant associated deltapartitivirus 5,2019.0,2
Plant associated virga-like virus 2,2019.0,1
Plant associated viroid-like circular RNA 1,2019.0,1
Feline calicivirus,2019.0,113
Feline chaphamaparvovirus,2019.0,6
Plant associated viroid-like circular RNA 2,2019.0,1
Feline immunodeficiency virus,2019.0,10
Feline leukemia virus,2019.0,26
Plant associated waikavirus 1,2019.0,1
Plant tombusvirus-like associated RNA 1,2019.0,1
Feline morbillivirus,2019.0,20
Plant tombusvirus-like associated RNA 2,2019.0,1
Plantago asiatica virus A,2019.0,1
Felid gammaherpesvirus 1,2019.0,2
Evros sobemo-like virus,2019.0,2
Evros rhabdovirus 2,2019.0,2
Plant associated deltapartitivirus 1,2019.0,1
Piscine orthoreovirus,2019.0,230
Piscine orthoreovirus 3,2019.0,3
Pitaya virus X,2019.0,1
Sweet potato leaf curl virus,2019.0,27
Planococcus ficus-associated dicistrovirus 1,2019.0,1
Planococcus ficus-associated iflavirus 1,2019.0,1
Etatorquevirus sp.,2019.0,1
Etutanne virus 1,2019.0,1
Sweet potato leaf curl Sichuan virus 2,2019.0,1
Etutanne virus 3,2019.0,1
Planococcus ficus-associated picorna-like virus 1,2019.0,1
Sweet potato leaf curl Sao Paulo virus,2019.0,1
Planococcus ficus-associated reovirus 1,2019.0,8
Planococcus ficus-associated tombus-like virus 1,2019.0,1
Plant associated alphaendornavirus 1,2019.0,1
European bat 1 lyssavirus,2019.0,4
Plant associated botourmia-like virus 1,2019.0,1
European bee-eater circovirus,2019.0,1
European mountain ash ringspot-associated emaravirus,2019.0,34
Eurybiavirus sp.,2019.0,3
Evros bunya-like virus,2019.0,2
Plant associated closterovirus 1,2019.0,1
Sweet potato latent virus,2019.0,2
Evros chryso-like virus,2019.0,1
Evros rhabdovirus 1,2019.0,2
Feline parvovirus,2019.0,96
Ovine kobuvirus,2019.0,16
Flumine dicistrovirus 21,2019.0,1
Flumine dicistrovirus 23,2019.0,1
Flumine microvirus 2,2019.0,1
Streptomyces phage Werner,2019.0,2
Flumine microvirus 20,2019.0,1
Flumine microvirus 21,2019.0,1
Streptomyces phage Wakanda,2019.0,1
Streptomyces phage Vondra,2019.0,1
Streptomyces phage VieEnRose,2019.0,1
Pepper yellow vein Mali virus,2019.0,5
Flumine microvirus 22,2019.0,1
Streptomyces phage TurkishDelight,2019.0,1
Polycipiviridae sp.,2019.0,2
Flumine microvirus 19,2019.0,1
Flumine microvirus 23,2019.0,1
Flumine microvirus 24,2019.0,1
Flumine microvirus 25,2019.0,1
Pepper yellow mosaic virus,2019.0,2
Flumine microvirus 26,2019.0,1
Flumine microvirus 27,2019.0,1
Flumine microvirus 28,2019.0,1
Flumine microvirus 29,2019.0,1
Streptomyces phage Thiqqums,2019.0,1
Flumine microvirus 3,2019.0,1
Flumine microvirus 30,2019.0,1
Flumine microvirus 31,2019.0,1
Streptomyces phage Triste,2019.0,1
Flumine microvirus 32,2019.0,1
Flumine microvirus 18,2019.0,1
Flumine microvirus 16,2019.0,1
Flumine marna-like virus 13,2019.0,1
Flumine marna-like virus 14,2019.0,1
Flumine marna-like virus 15,2019.0,1
Flumine marna-like virus 16,2019.0,1
Flumine marna-like virus 17,2019.0,1
Flumine marna-like virus 18,2019.0,1
Flumine marna-like virus 2,2019.0,1
Flumine marna-like virus 3,2019.0,1
Perhabdovirus anguilla,2019.0,1
Flumine marna-like virus 4,2019.0,1
Flumine marna-like virus 5,2019.0,1
Flumine microvirus 17,2019.0,1
Flumine marna-like virus 6,2019.0,1
Flumine marna-like virus 8,2019.0,1
Flumine marna-like virus 9,2019.0,1
Flumine microvirus 1,2019.0,1
Flumine microvirus 10,2019.0,1
Flumine microvirus 11,2019.0,1
Flumine microvirus 12,2019.0,1
Flumine microvirus 13,2019.0,1
Flumine microvirus 14,2019.0,1
Streptomyces phage phiRKBJ001,2019.0,1
Flumine microvirus 15,2019.0,1
Streptomyces phage Zeigle,2019.0,1
Flumine marna-like virus 7,2019.0,1
Streptomyces phage TaidaOne,2019.0,1
Streptomyces phage Sycamore,2019.0,1
Flumine microvirus 33,2019.0,1
Pepper yellow leaf curl Aceh virus,2019.0,3
Streptomyces phage RedBear,2019.0,1
Flumine narna-like virus 18,2019.0,1
Flumine narna-like virus 19,2019.0,1
Flumine narna-like virus 2,2019.0,1
Flumine narna-like virus 20,2019.0,1
Flumine narna-like virus 21,2019.0,1
Flumine narna-like virus 22,2019.0,1
Flumine narna-like virus 23,2019.0,1
Flumine narna-like virus 24,2019.0,1
Flumine narna-like virus 25,2019.0,1
Pepper yellow leaf curl Indonesia virus,2019.0,46
Flumine narna-like virus 26,2019.0,1
Flumine narna-like virus 28,2019.0,1
Flumine narna-like virus 29,2019.0,1
Flumine narna-like virus 3,2019.0,1
Flumine narna-like virus 30,2019.0,1
Flumine narna-like virus 31,2019.0,1
Flumine narna-like virus 32,2019.0,1
Flumine narna-like virus 33,2019.0,1
Pepper vein yellows virus,2019.0,3
Pepper mottle virus,2019.0,2
Pepper mild mottle virus,2019.0,44
Pepper cryptic virus 2,2019.0,8
Flumine narna-like virus 27,2019.0,1
Flumine narna-like virus 17,2019.0,1
Flumine narna-like virus 16,2019.0,1
Flumine narna-like virus 15,2019.0,1
Polygonatum kingianum virus 5,2019.0,1
Polygonatum kingianum virus 6,2019.0,3
Flumine microvirus 34,2019.0,1
Flumine microvirus 4,2019.0,1
Flumine microvirus 5,2019.0,1
Flumine microvirus 6,2019.0,1
Flumine microvirus 7,2019.0,1
Flumine microvirus 8,2019.0,1
Streptomyces phage Spernnie,2019.0,2
Flumine microvirus 9,2019.0,1
Flumine myo-like phage 1,2019.0,1
Flumine myo-like phage 2,2019.0,1
Streptomyces phage Sitrop,2019.0,2
Flumine narna-like virus 1,2019.0,1
Flumine narna-like virus 10,2019.0,1
Streptomyces phage Shaeky,2019.0,1
Streptomyces phage Shady,2019.0,1
Streptomyces phage Sentinel,2019.0,2
Flumine narna-like virus 11,2019.0,1
Flumine narna-like virus 12,2019.0,1
Flumine narna-like virus 13,2019.0,1
Pepper yellow leaf curl virus,2019.0,1
Streptomyces phage Salutena,2019.0,2
Pepper yellow leaf curl Thailand virus,2019.0,4
Flumine narna-like virus 14,2019.0,1
Flumine marna-like virus 12,2019.0,1
Flumine dicistrovirus 22,2019.0,1
Flumine marna-like virus 11,2019.0,1
Flumine marna-like virus 1,2019.0,1
Flumine dicistrovirus 50,2019.0,1
Flumine dicistrovirus 51,2019.0,1
Flumine dicistrovirus 52,2019.0,1
Flumine dicistrovirus 53,2019.0,1
Flumine dicistrovirus 54,2019.0,1
Flumine dicistrovirus 55,2019.0,1
Flumine dicistrovirus 56,2019.0,1
Flumine dicistrovirus 57,2019.0,1
Flumine dicistrovirus 58,2019.0,1
Sturgeon mimivirus YRud-2019,2019.0,16
Flumine dicistrovirus 59,2019.0,1
Flumine dicistrovirus 5,2019.0,1
Flumine dicistrovirus 6,2019.0,1
Flumine dicistrovirus 61,2019.0,1
Strix uralensis herpesvirus,2019.0,14
Flumine dicistrovirus 62,2019.0,1
Flumine dicistrovirus 7,2019.0,1
Poicephalus senegalus papillomavirus,2019.0,1
Flumine dicistrovirus 8,2019.0,1
Strix aluco herpesvirus,2019.0,1
Flumine dicistrovirus 9,2019.0,1
Poinsettia mosaic virus,2019.0,1
Peribunyaviridae sp.,2019.0,53
Flumine genomovirus 1,2019.0,1
Flumine dicistrovirus 60,2019.0,1
Flumine genomovirus 10,2019.0,1
Flumine dicistrovirus 49,2019.0,1
Flumine dicistrovirus 47,2019.0,1
Flumine dicistrovirus 24,2019.0,1
Flumine dicistrovirus 25,2019.0,1
Flumine dicistrovirus 26,2019.0,1
Flumine dicistrovirus 27,2019.0,1
Flumine dicistrovirus 28,2019.0,1
Flumine dicistrovirus 29,2019.0,1
Flumine dicistrovirus 3,2019.0,1
Flumine dicistrovirus 31,2019.0,1
Flumine dicistrovirus 32,2019.0,1
Flumine dicistrovirus 33,2019.0,1
Flumine dicistrovirus 34,2019.0,1
Flumine dicistrovirus 48,2019.0,1
Flumine dicistrovirus 35,2019.0,1
Flumine dicistrovirus 37,2019.0,1
Flumine dicistrovirus 38,2019.0,1
Flumine dicistrovirus 39,2019.0,1
Flumine dicistrovirus 4,2019.0,1
Flumine dicistrovirus 40,2019.0,1
Flumine dicistrovirus 41,2019.0,1
Flumine dicistrovirus 42,2019.0,1
Flumine dicistrovirus 43,2019.0,1
Flumine dicistrovirus 44,2019.0,1
Flumine dicistrovirus 45,2019.0,1
Flumine dicistrovirus 46,2019.0,1
Flumine dicistrovirus 36,2019.0,1
Flumine genomovirus 11,2019.0,1
Flumine genomovirus 12,2019.0,1
Flumine genomovirus 2,2019.0,1
Flumine iflavirus 7,2019.0,1
Flumine iflavirus 8,2019.0,1
Flumine iflavirus 9,2019.0,1
Flumine levi-like virus 1,2019.0,1
Flumine luteo-like virus 1,2019.0,1
Flumine luteo-like virus 10,2019.0,1
Flumine luteo-like virus 11,2019.0,1
Flumine luteo-like virus 12,2019.0,1
Flumine luteo-like virus 13,2019.0,1
Flumine luteo-like virus 2,2019.0,1
Flumine luteo-like virus 3,2019.0,1
Flumine iflavirus 6,2019.0,1
Flumine luteo-like virus 4,2019.0,1
Flumine luteo-like virus 6,2019.0,1
Flumine luteo-like virus 7,2019.0,1
Flumine luteo-like virus 8,2019.0,1
Flumine luteo-like virus 9,2019.0,1
Flumine luteovirus 1,2019.0,1
Flumine luteovirus 2,2019.0,1
Flumine luteovirus 3,2019.0,1
Flumine luteovirus 4,2019.0,1
Flumine luteovirus 5,2019.0,1
Flumine luteovirus 6,2019.0,1
Flumine luteovirus 7,2019.0,1
Flumine luteo-like virus 5,2019.0,1
Flumine iflavirus 5,2019.0,1
Flumine iflavirus 4,2019.0,1
Flumine iflavirus 3,2019.0,1
Flumine genomovirus 3,2019.0,1
Flumine genomovirus 4,2019.0,1
Flumine genomovirus 5,2019.0,1
Flumine genomovirus 6,2019.0,1
Flumine genomovirus 7,2019.0,1
Flumine genomovirus 8,2019.0,1
Flumine genomovirus 9,2019.0,1
Flumine hepe-like virus 1,2019.0,1
Flumine hepe-like virus 2,2019.0,1
Flumine hepe-like virus 3,2019.0,1
Flumine hepe-like virus 4,2019.0,1
Flumine hepe-like virus 5,2019.0,1
Flumine hepe-like virus 6,2019.0,1
Flumine hepe-like virus 7,2019.0,1
Flumine hepe-like virus 8,2019.0,1
Striga-associated poty-like virus 2,2019.0,1
Striga-associated poty-like virus 1,2019.0,1
Striga potyvirus B,2019.0,1
Striga potyvirus A,2019.0,1
Striga asiatica dicistro-like virus 2,2019.0,1
Striga asiatica dicistro-like virus 1,2019.0,1
Flumine hepe-like virus 9,2019.0,1
Flumine iflavirus 1,2019.0,1
Flumine iflavirus 10,2019.0,1
Flumine iflavirus 2,2019.0,1
Flumine marna-like virus 10,2019.0,1
Ovine herpesvirus 3,2019.0,1
Flumine tombus-like virus 29,2019.0,1
Sophora yellow stunt virus,2019.0,8
Gordonia phage Neobush,2019.0,1
Nairobi sheep disease orthonairovirus,2019.0,7
Mycobacterium phage PainterBoy,2019.0,1
Gallid alphaherpesvirus 2,2019.0,81
Spilosoma obliqua nucleopolyhedrosis virus,2019.0,1
Giant panda feces-associated gemycircularvirus,2019.0,10
Gordonia phage Epsocamisio,2019.0,1
Gordonia phage Ennea,2019.0,1
Pseudoalteromonas phage AL,2019.0,1
Mycobacterium phage Periodt,2019.0,1
Gordonia phage Ekhein,2019.0,1
Nostoc phage YongM,2019.0,1
Myoviridae sp. ctxbQ4,2019.0,1
Primate erythroparvovirus 1,2019.0,24
Nuomin virus,2019.0,4
Nyamuk partiti-like virus,2019.0,2
Gallid alphaherpesvirus 1,2019.0,60
Gordonia phage Norvs,2019.0,1
Glossina morsitans morsitans iflavirus,2019.0,1
Oceanospirillum phage vB_OliS_GJ44,2019.0,1
Gakugsa tick virus,2019.0,10
Glossina morsitans morsitans negevirus,2019.0,1
Spiraea yellow leafspot virus,2019.0,1
Gordonia phage NovumRegina,2019.0,1
Pothos latent virus,2019.0,1
Soufli partiti-like virus,2019.0,2
Southern cowpea mosaic virus,2019.0,1
Norway partiti-like virus 1,2019.0,2
Pseudoalteromonas phage XC,2019.0,1
Powassan virus,2019.0,71
Ninove microtus virus,2019.0,1
Nanning Narna tick virus 1,2019.0,1
Nanning Iflav tick virus 1,2019.0,1
Nipah henipavirus,2019.0,12
Gordonia phage Mocha12,2019.0,1
Gordonia phage Moosehead,2019.0,1
Nitrosopumilus spindle-shaped virus,2019.0,20
Niukluk phantom orthophasmavirus,2019.0,3
Giant panda associated gemycircularvirus,2019.0,1
Nairoviridae sp.,2019.0,13
Nanning Chuvi tick virus 2,2019.0,1
Nanning Chrys tick virus 1,2019.0,1
Mycobacterium phage Padpat,2019.0,1
Nodaviridae sp.,2019.0,8
Nanning Botou tick virus 2,2019.0,1
Norwalk virus,2019.0,1661
Gordonia phage NHagos,2019.0,1
Primate bocaparvovirus 2,2019.0,9
Potyvirus sp.,2019.0,1
Siphoviridae sp. ctzMZ8,2019.0,1
Gordonia phage Feastonyeet,2019.0,1
Galliform aveparvovirus 1,2019.0,3
Nanning Chuvi tick virus 1,2019.0,1
Odontoglossum ringspot virus,2019.0,3
Soufli chryso-like virus,2019.0,4
Myoviridae sp. ctSGr1,2019.0,1
Fusariviridae sp.,2019.0,7
Potato virus Y,2019.0,81
Okra enation leaf curl virus,2019.0,20
Mycobacterium phage Manu,2019.0,1
Ovine gammaherpesvirus 2,2019.0,11
Myna chaphamaparvovirus,2019.0,1
Gemykrogvirus sp.,2019.0,1
Gordonia phage Phishy,2019.0,1
Okra leaf curl alphasatellite,2019.0,3
Myna calicivirus,2019.0,2
Gordonia phage Phlop,2019.0,2
Goose astrovirus 2,2019.0,4
Okutama tick virus,2019.0,2
Olea europaea geminivirus,2019.0,2
Pseudomonas phage PAP8,2019.0,1
Sophora yellow stunt alphasatellite 4,2019.0,1
Fusarium pseudograminearum megatotivirus 1,2019.0,2
Pseudomonas phage PE09,2019.0,1
Goose circovirus,2019.0,6
Gordonia phage Portcullis,2019.0,2
Olive latent virus 1,2019.0,1
Gordonia phage Posh,2019.0,1
Mycobacterium phage Magpie,2019.0,1
Olive leaf yellowing-associated virus,2019.0,8
Myna aviadenovirus,2019.0,2
Pseudomonas phage MYY9,2019.0,1
Goose astrovirus 1,2019.0,5
Myna hepatovirus,2019.0,1
Gordonia phage ODay,2019.0,1
Fuyun tick virus 2,2019.0,1
Sorghum mosaic virus,2019.0,172
Fuyun tick virus 1,2019.0,1
Goatpox virus,2019.0,8
Gordonia phage Doggs,2019.0,1
Gordonia phage Ohgeesy,2019.0,1
Probopyrinella latreuticola Nege-like virus,2019.0,1
Fuyun tick rhabdovirus,2019.0,1
Fuyun tick associated virus,2019.0,1
Pseudanabaena phage PA-SR01,2019.0,1
Okra curl leaf virus,2019.0,1
Spodoptera frugiperda multiple nucleopolyhedrovirus,2019.0,5
Myoviridae sp.,2019.0,133
Gordonia phage DirtyBoi,2019.0,1
Gordonia phage Diabla,2019.0,1
Pseudaeromonas phage vB_PpeM_ KLEP7,2019.0,1
Mycobacterium phage Phegasus,2019.0,1
Squamate dependoparvovirus 2,2019.0,1
Goose astrovirus,2019.0,56
Gordonia phage Orla,2019.0,1
Prunus virus T,2019.0,2
Gordonia phage Paries,2019.0,2
Pseudomonas phage L5,2019.0,1
Myna siadenovirus,2019.0,1
Nanning Narna tick virus 2,2019.0,1
Mycobacterium phage OhShagHennessy,2019.0,2
Nanning Narna tick virus 3,2019.0,1
Nigrospora sphaerica victorivirus 1,2019.0,1
Smacoviridae sp.,2019.0,2
Gentian Kobu-sho-associated virus,2019.0,4
Gordonia phage Kabocha,2019.0,1
Gordonia phage Kudefre,2019.0,2
Mycobacterium phage NiebruSaylor,2019.0,1
Narcissus yellow stripe virus,2019.0,1
Narnaviridae sp.,2019.0,78
Gordonia phage Ligma,2019.0,1
Geminiviridae sp.,2019.0,5
Primate T-lymphotropic virus 2,2019.0,35
Nayun tick nairovirus,2019.0,1
Gordonia phage Jodelie19,2019.0,1
Gordonia phage Lilbeanie,2019.0,2
Nea chili luteo-like virus,2019.0,2
Primate T-lymphotropic virus 1,2019.0,313
Nanning Totiv tick virus 2,2019.0,1
Nanning Totiv tick virus 1,2019.0,1
Nebovirus sp.,2019.0,7
Nanning Tombu tick virus 1,2019.0,1
Garlic virus D,2019.0,13
Nanning Rhabd tick virus 1,2019.0,1
Garlic virus C,2019.0,3
Gordonia phage Linetti,2019.0,1
Nectarine marafivirus M,2019.0,1
Garlic virus X,2019.0,6
Nanning Totiv tick virus 3,2019.0,1
Nansha Islands sediment noda-like virus 2,2019.0,1
Soybean dwarf virus,2019.0,7
Nansha Islands sediment alphaendornavirus 2,2019.0,1
Nansha Islands sediment alphaendornavirus 1,2019.0,1
Nanning tick virus 3,2019.0,1
Nansha Islands sediment alphaendornavirus 3,2019.0,1
Nanning tick virus 2,2019.0,1
Small ruminant morbillivirus,2019.0,46
Genomoviridae sp.,2019.0,14
Nansha Islands sediment alphaendornavirus 4,2019.0,1
Gordonia phage Gill,2019.0,1
Nansha Islands sediment alphaendornavirus 5,2019.0,1
Nansha Islands sediment alphaendornavirus 6,2019.0,1
Gordonia phage GourdThymes,2019.0,1
Nansha Islands sediment alphaendornavirus 7,2019.0,1
Gordonia phage GrootJr,2019.0,1
Gordonia phage Hanem,2019.0,1
Gemykibivirus sp.,2019.0,1
Nansha Islands sediment flavi-like virus,2019.0,1
Mycobacterium phage Miniwave,2019.0,1
Nansha Islands sediment noda-like virus 1,2019.0,1
Nanning Totiv tick virus 4,2019.0,1
Mycobacterium phage MrMiyagi,2019.0,1
Gordonia phage Hitter,2019.0,1
Gordonia phage JKSyngboy,2019.0,2
Pseudocowpox virus,2019.0,12
Gordonia phage Jambalaya,2019.0,2
Primate bocaparvovirus 1,2019.0,16
Mycobacterium phage Zenteno07,2019.0,1
Garlic virus B,2019.0,8
Nectarine stem pitting associated virus,2019.0,10
Soybean yellow common mosaic virus,2019.0,6
Prasinovirus sp.,2019.0,2
Soybean yellow dwarf-associated geminivirus,2019.0,1
Nicotiana tabacum geminivirus,2019.0,1
Nanning Parti tick virus 3,2019.0,1
Mycobacterium phage MasterPo,2019.0,1
Soybean yellow mottle mosaic virus,2019.0,3
Southern tomato virus,2019.0,21
Gordonia phage Malibo,2019.0,1
Pseudomonas phage HX1,2019.0,1
Mycobacterium phage Maru,2019.0,1
Gerbera capillovirus A,2019.0,1
Poxviridae sp.,2019.0,5
Nanning Parti tick virus 2,2019.0,1
Nigrospora oryzae hypovirus 1,2019.0,1
Nigrospora sphaerica mitovirus 1,2019.0,1
Nanning Parti tick virus 1,2019.0,1
Gammacoronavirus sp.,2019.0,2
Getah virus,2019.0,31
Nigrospora sphaerica mitovirus 2,2019.0,1
Gallivirus sp.,2019.0,5
Nanning Narna tick virus 4,2019.0,1
Nigrospora sphaerica mitovirus 3,2019.0,1
Gordonia phage BigChungus,2019.0,1
Gordonia phage Matteo,2019.0,1
Sowthistle yellow vein betanucleorhabdovirus,2019.0,2
Gammapolyomavirus avis,2019.0,4
Newlavirus,2019.0,2
Negelike-virus grasshopper1,2019.0,1
Negelike-virus whitefly1,2019.0,1
Negelike-virus whitefly2,2019.0,1
Nanning Reovi tick virus 2,2019.0,1
Pseudomonas phage DDSR119,2019.0,1
Gordonia phage Looper,2019.0,1
Garlic virus A,2019.0,6
Soybean scleroulivirus 1,2019.0,1
Soybean stay-green associated virus,2019.0,1
Gordonia phage Love,2019.0,2
Mycobacterium phage Maxo,2019.0,1
Negelike-virus whitefly3,2019.0,1
Nelorpivirus dungfly,2019.0,1
Neofusicoccum parvum narnavirus 1,2019.0,6
Garlic common latent virus,2019.0,7
Neofusicoccum parvum narnavirus 2,2019.0,2
Gordonia phage MScarn,2019.0,1
Nerine latent virus,2019.0,6
Nanning Reovi tick virus 1,2019.0,1
Nanning Phenu tick virus 1,2019.0,1
Nerine yellow stripe virus,2019.0,1
Gordonia phage Magel,2019.0,1
Ganiavirus tachengense,2019.0,1
Gammascleroulivirus betaplasmoparae,2019.0,5
Soybean vein necrosis-associated virus,2019.0,1
Soybean mosaic virus,2019.0,19
Gordonia phage Puppers,2019.0,1
Gordonia phage GemG,2019.0,1
Pseudomonas phage PN05,2019.0,1
Gordonia phage TZGordon,2019.0,2
Gordonia phage Cashline,2019.0,1
Gordonia Phage Zitch,2019.0,2
Orthobornavirus alphapsittaciforme,2019.0,1
Staphylococcus phage B_UFSM1,2019.0,1
Gordonia phage Whitney,2019.0,1
Mycobacterium phage Thoth,2019.0,1
Mycobacterium phage Quasimodo,2019.0,2
Pseudomonas phage PSA31,2019.0,1
Staphylococcus phage B_UFSM3,2019.0,1
Gordonia phage TinaLin,2019.0,2
Mycobacterium phage Quesadilla,2019.0,2
Gordonia phage Togo,2019.0,1
Pseudomonas phage Qaehs,2019.0,1
Staphylococcus phage B_UFSM4,2019.0,1
Pseudomonas phage PSA34,2019.0,1
Staphylococcus phage B_UFSM5,2019.0,1
Pseudomonas phage PSA37,2019.0,1
Potato virus S,2019.0,5
Mycobacterium phage Psycho,2019.0,1
Mycobacterium phage Telesworld,2019.0,1
Pseudomonas phage PSA28,2019.0,1
Gordonia phage CherryonLim,2019.0,1
Prunus virus F,2019.0,11
Oriolus adenovirus,2019.0,1
Gordonia phage ChisanaKitsune,2019.0,1
Orion durna-like virus 1,2019.0,1
Pseudomonas phage PSA13,2019.0,1
Pseudomonas phage PSA16,2019.0,1
Orthomyxoviridae sp.,2019.0,29
Gordonia Phage Sephiroth,2019.0,2
Mycobacterium phage Ronan,2019.0,1
Pseudomonas phage PSA20,2019.0,1
Gordonia virus OhMyWard,2019.0,2
Ornithogalum virus 3,2019.0,1
Gordonia phage Axumite,2019.0,1
Gordonia phage SummitAcademy,2019.0,1
Pseudomonas phage PSA25,2019.0,1
Oropouche orthobunyavirus,2019.0,1
Gordonia Phage Whiteclaw,2019.0,1
Prunus necrotic ringspot virus,2019.0,65
Gordonia phage Blino,2019.0,2
Grapevine Red Globe virus,2019.0,7
Staphylococcus phage ESa1,2019.0,1
Orthobornavirus serini,2019.0,6
Gordonia phage Tracker,2019.0,1
Gordonia phage Bunnybear,2019.0,1
Proteus virus Privateer,2019.0,2
Oryctes rhinoceros nudivirus,2019.0,7
Gordonia phage Bunker,2019.0,1
Potato virus H,2019.0,1
Pseudomonas phage Psa21-HRN,2019.0,1
Pseudomonas phage PSA40,2019.0,1
Orthonairovirus sp.,2019.0,3
Orthoreovirus sp.,2019.0,61
Staphylococcus phage Metroid,2019.0,1
Orthopicobirnavirus hominis,2019.0,4
Staphylococcus phage PMBT8,2019.0,1
Gordonia phage Anaysia,2019.0,1
Pseudomonas phage Persinger,2019.0,2
Gordonia virus Secretariat,2019.0,2
Gordonia phage Breezic,2019.0,1
Potato virus P,2019.0,1
Mycobacterium phage Slatt,2019.0,1
Frangipani mosaic virus,2019.0,4
Grapevine Kizil Sapak virus,2019.0,1
Gordonia phage Amore2,2019.0,1
Mycobacterium phage SmellyB,2019.0,1
Mycobacterium phage SilverDipper,2019.0,1
Gordonia phage Buttrmlkdreams,2019.0,1
Mycobacterium phage Yinz,2019.0,1
Mycobacterium phage Taquarus,2019.0,1
Orthohepevirus A,2019.0,682
Gordonia phage Trumpet,2019.0,1
Pseudomonas phage PSA39,2019.0,1
Prune dwarf virus,2019.0,63
Solanum violifolium ringspot virus,2019.0,4
Grapevine Pinot gris virus,2019.0,67
Gordonia phage SpeedDemon,2019.0,1
Mycobacterium phage SuperCallie99,2019.0,1
Fowl aviadenovirus sp.,2019.0,1
Orthohepevirus B,2019.0,21
Mycobacterium phage Ritam007,2019.0,1
Fowlpox virus,2019.0,12
Fraxinus symptomless virus,2019.0,2
Gordonia phage Twonlo,2019.0,1
Mycobacterium phage Soul22,2019.0,2
Gordonia phage Upyo,2019.0,1
Mycobacterium phage Snekmaggedon,2019.0,1
Mycobacterium phage Suigeneris,2019.0,1
Grapevine Roditis leaf discoloration-associated virus,2019.0,1
