Species,Collection_Date,Count
Feline morbillivirus,2020.0,11
Chalinolobus tuberculatus alphacoronavirus,2020.0,2
Fleabane torradovirus,2020.0,3
Sweet potato feathery mottle virus,2020.0,5
Human orthopneumovirus,2020.0,2975
Gubbo nairovirus,2020.0,3
Ophiovirus ranunculi,2020.0,10
Plum pox virus,2020.0,14
Sambucus cytorhabdovirus,2020.0,6
Escherichia phage SelmaRatti,2020.0,156
Mamastrovirus 3,2020.0,12
Anulavirus GLPV,2020.0,4
Tamarillo fruit ring virus,2020.0,2
Onion yellow dwarf virus,2020.0,2
Nobecovirus sp.,2020.0,2
carrot red leaf virus associated RNA 2,2020.0,4
Mamastrovirus 22,2020.0,31
Mamastrovirus 10,2020.0,1
Flaviviridae sp.,2020.0,6
Ollusvirus scaldisense,2020.0,1
Ungulate copiparvovirus 5,2020.0,2
Chelonid alphaherpesvirus 5,2020.0,2
Escherichia phage MaxTheCat,2020.0,225
Flanders hapavirus,2020.0,1
Feline parvovirus,2020.0,71
Taro bacilliform virus,2020.0,58
Olive virus T,2020.0,4
Hippeastrum latent virus,2020.0,6
Escherichia phage NiC89,2020.0,264
Cherry green ring mottle virus,2020.0,1
Chaq-like virus,2020.0,2
Mycobacterium phage Netyap,2020.0,131
Feline leukemia virus,2020.0,29
Mammalian 1 orthobornavirus,2020.0,6
Human metapneumovirus,2020.0,63
Totivirus-like Culex mosquito virus 1,2020.0,2
Ornas iflavirus,2020.0,1
Escherichia phage JeanTinguely,2020.0,51
Cetacean alphaherpesvirus,2020.0,4
Escherichia phage JohannBauhin,2020.0,223
Ligustrum virus A,2020.0,6
Escherichia phage JohannLBurckhardt,2020.0,87
Usutu virus,2020.0,26
Ungulate copiparvovirus 2,2020.0,2
Grapevine virus L,2020.0,1
Cetacean morbillivirus,2020.0,3
Chaenostoma potexvirus,2020.0,5
Chaerephon bat coronavirus,2020.0,9
cacao leafroll virus,2020.0,15
Orf virus,2020.0,79
Toyo virus,2020.0,4
Mycobacterium phage Newrala,2020.0,99
Opuntia virus 2,2020.0,2
Mycobacterium phage Nicole21,2020.0,103
Mycobacterium phage Moostard,2020.0,109
Escherichia phage LeonhardEuler,2020.0,83
Mammalian enterovirus,2020.0,5
Olive viral satellite RNA,2020.0,1
Po-Circo-like virus,2020.0,45
Orchid fleck dichorhavirus,2020.0,28
Severe acute respiratory syndrome-related coronavirus,2020.0,1691491
Nipah henipavirus,2020.0,3
Escherichia phage KarlGJung,2020.0,272
Suid betaherpesvirus 2,2020.0,5
Escherichia phage KarlBarth,2020.0,65
Escherichia phage KurtStettler,2020.0,95
Fish-associated picornavirus,2020.0,1
Fish-associated picorna-like virus 5,2020.0,2
Feline picobirnavirus,2020.0,1
Taraxacum cytorhabdovirus 1,2020.0,8
Leucocybe candicans partitivirus 1,2020.0,2
Taraxacum betanucleorhabdovirus 1,2020.0,12
Ohshima virus,2020.0,6
Fig cryptic virus,2020.0,14
Fig badnavirus 2,2020.0,6
Primate bocaparvovirus 2,2020.0,2
Escherichia phage SKA49,2020.0,63
Leveillula taurica associated noda-like virus 1,2020.0,3
Powassan virus,2020.0,31
Escherichia phage RudolfGeigy,2020.0,225
Oceanospirillum phage vB_OsaM_PD0307,2020.0,56
Ungulate tetraparvovirus 1,2020.0,3
Human polyomavirus 1,2020.0,15
Escherichia phage PaulFeyerabend,2020.0,64
Escherichia phage PaulHMueller,2020.0,278
Fenugreek leaf curl betasatellite,2020.0,1
Sweet potato chlorotic stunt virus,2020.0,15
Novo Mesto dicistrovirus 1,2020.0,2
Human papillomavirus,2020.0,1
Rhinacovirus sp.,2020.0,20
Novo Mesto dicistrovirus 2,2020.0,2
Novo Mesto iflavirus 1,2020.0,1
Ungulate erythroparvovirus 1,2020.0,6
Novo Mesto picornavirus 1,2020.0,4
Felis catus papillomavirus,2020.0,11
Human papillomavirus AZ1_1,2020.0,7
Trichechus manatus papillomavirus,2020.0,6
Ungulate protoparvovirus 1,2020.0,59
Nuomin virus,2020.0,4
Norwalk virus,2020.0,1096
Nucleocytoviricota sp.,2020.0,277
Rhabdoviridae sp. Thai sand fly 3,2020.0,1
Chicken astrovirus,2020.0,25
Lettuce dieback associated virus,2020.0,6
Olive leaf yellowing-associated virus,2020.0,18
Fish-associated picorna-like virus 4,2020.0,2
Fish-associated picorna-like virus 3,2020.0,1
Fish-associated picorna-like virus 2,2020.0,2
Olive latent virus 3,2020.0,1
Olive latent virus 1,2020.0,4
Fish-associated picorna-like virus 1,2020.0,2
Fish-associated parvo-like virus,2020.0,1
Human polyomavirus 9,2020.0,5
Fish-associated parvo-like hybrid virus,2020.0,2
Olea europaea geminivirus,2020.0,132
Fish-associated papillomavirus 1,2020.0,5
Fish-associated iflavirus,2020.0,1
Fish-associated hepevirus,2020.0,3
Lichen partiti-like RNA virus sp.,2020.0,2
Fish-associated circovirus,2020.0,2
Fish-associated calicivirus,2020.0,2
Ungulate tetraparvovirus 2,2020.0,4
Himetobi P virus,2020.0,2
Fig mosaic emaravirus,2020.0,30
Mamastrovirus 2,2020.0,3
Escherichia phage PBEC131,2020.0,1
Human polyomavirus 4,2020.0,10
Lettuce mosaic virus,2020.0,3
Okra enation leaf curl virus,2020.0,11
Lettuce big-vein associated varicosavirus,2020.0,4
Mycobacterium phage Murai,2020.0,127
Anseriform dependoparvovirus 1,2020.0,23
High Plains wheat mosaic emaravirus,2020.0,2
Fish-associated ambidensovirus,2020.0,2
Okra leaf curl alphasatellite,2020.0,1
Chicken anemia virus,2020.0,95
Rhabdoviridae sp. Thai sand fly 2,2020.0,1
Cereal yellow dwarf virus RPV,2020.0,2
Rhabdoviridae sp. Thai sand fly 1,2020.0,1
Shuni orthobunyavirus,2020.0,5
Escherichia phage 590B,2020.0,75
Anatid alphaherpesvirus 1,2020.0,1
Escherichia phage 6947,2020.0,88
Cassava Torrado-like virus,2020.0,6
Cotton leaf curl virus,2020.0,1
Coronavirus HKU15,2020.0,27
Otariid gammaherpesvirus 5,2020.0,1
Escherichia phage 9W,2020.0,45
Fangzheng tombus-like virus,2020.0,3
Cassava common mosaic virus,2020.0,1
Nebovirus sp.,2020.0,18
Sweet potato leaf curl alphasatellite,2020.0,1
Cotton leaf curl Multan virus,2020.0,26
Cassava torrado-like virus 2,2020.0,3
Escherichia phage AlbertHofmann,2020.0,271
Escherichia phage AlexBoehm,2020.0,221
Andes orthohantavirus,2020.0,2
Aphis glycines virus 1,2020.0,2
Felid alphaherpesvirus 1,2020.0,304
Grapevine virus F,2020.0,10
Malva associated soymovirus 1,2020.0,16
Human mastadenovirus D,2020.0,77
Sugarcane streak mosaic virus,2020.0,21
Escherichia phage TheodorHerzl,2020.0,63
Catfish Creek virus,2020.0,1
Oryctes rhinoceros nudivirus,2020.0,125
Mycobacterium phage Melc17,2020.0,98
Liquorilactobacillus phage UCMA21115,2020.0,38
Escherichia phage AlfredRasser,2020.0,82
Cotton leaf curl Multan betasatellite,2020.0,1
Tea plant necrotic ring blotch virus,2020.0,33
Taiwan bat lyssavirus 1,2020.0,5
Horse parvovirus CSF,2020.0,8
Escherichia phage 3W,2020.0,71
Human mastadenovirus C,2020.0,274
Escherichia phage 10W,2020.0,42
Reovirus sp.,2020.0,1
Owl adenovirus,2020.0,29
Escherichia phage 11W,2020.0,45
Carnivore protoparvovirus 1,2020.0,895
Escherichia phage 12W,2020.0,43
Cowpea polerovirus 2,2020.0,1
Escherichia phage 18-1-2,2020.0,209
Lisianthus enation leaf curl virus,2020.0,6
Grapevine virus B,2020.0,10
Ovine mastadenovirus A,2020.0,5
Telosma mosaic virus,2020.0,1
Albatrellopsis flettii mitovirus 1,2020.0,1
Carp edema virus,2020.0,423
Human rhinovirus sp.,2020.0,75
Ovine kobuvirus,2020.0,50
Escherichia phage 24-2-1,2020.0,210
Carrot thin leaf virus,2020.0,1
Covert mortality nodavirus,2020.0,6
Carrot red leaf virus associated RNA,2020.0,12
Escherichia phage 1W,2020.0,71
Escherichia phage 19-1-2,2020.0,211
Reptilian ferlavirus,2020.0,14
Cowpea aphid-borne mosaic virus,2020.0,5
Zucchini yellow mosaic virus,2020.0,15
Ovine gammaherpesvirus 2,2020.0,1
Mycobacterium phage Marge,2020.0,90
Chickpea chlorotic dwarf virus,2020.0,10
Carp sprivivirus,2020.0,5
Cowpea mild mottle virus,2020.0,3
Mycobacterium phage Marsha,2020.0,98
Lassa mammarenavirus,2020.0,8
Caudovirales sp.,2020.0,971
Podoviridae sp.,2020.0,1731
Escherichia phage ErnstBeyeler,2020.0,48
Hollyhock yellow vein mosaic virus,2020.0,1
Escherichia phage FelixPlatter,2020.0,267
Feline chaphamaparvovirus,2020.0,7
Orthobornavirus alphapsittaciforme,2020.0,6
Escherichia phage FriedrichZschokke,2020.0,276
Escherichia phage FritzHoffmann,2020.0,92
alvulp narnavirus 1,2020.0,1
Nidovirales sp.,2020.0,4
Escherichia phage GeorgBuechner,2020.0,64
Oropouche orthobunyavirus,2020.0,7
Feline feces-associated genomovirus,2020.0,2
Nigrospora oryzae unassigned RNA virus 1,2020.0,5
Lihan uukuvirus,2020.0,3
Cercospora beticola metavirus 1,2020.0,1
Cercospora beticola negative-stranded virus 1,2020.0,1
Cercospora beticola negative-stranded virus 2,2020.0,1
Mycobacterium phage Nikao,2020.0,80
Rhabdoviridae sp.,2020.0,8
Escherichia phage JacobBurckhardt,2020.0,50
Sweet potato latent virus,2020.0,4
Suid alphaherpesvirus 1,2020.0,214
Totiviridae sp.,2020.0,3
Reticuloendotheliosis virus,2020.0,6
Cercospora beticola partitivirus 1,2020.0,1
Cercospora beticola negative-stranded virus 5,2020.0,1
Cercospora beticola negative-stranded virus 4-A,2020.0,1
Cercospora beticola negative-stranded virus 4-3,2020.0,1
Cercospora beticola negative-stranded virus 4-2,2020.0,1
Cercospora beticola negative-stranded virus 4,2020.0,1
Cercospora beticola negative-stranded virus 3,2020.0,1
Escherichia phage IrisVonRoten,2020.0,172
Human respirovirus 3,2020.0,8
Human mastadenovirus F,2020.0,101
Feline calicivirus,2020.0,138
Respiratory syncytial virus,2020.0,18
Felid gammaherpesvirus 1,2020.0,1
Caudovirales sp. ctikv1,2020.0,86
Mangshi virus,2020.0,24
Escherichia phage CarlMeissner,2020.0,229
Escherichia phage CarlSpitteler,2020.0,49
Escherichia phage ChristianSchoenbein,2020.0,269
Escherichia phage ChristophMerian,2020.0,93
Escherichia phage D2,2020.0,72
Caulobacter phage RB23,2020.0,543
Orthomyxoviridae sp.,2020.0,4
Cotesia vestalis bracovirus,2020.0,1
Escherichia phage D8,2020.0,42
Orthohepevirus C,2020.0,6
Takachi virus,2020.0,12
Human mastadenovirus E,2020.0,45
Mammalian orthorubulavirus 5,2020.0,8
Orthobornavirus serini,2020.0,6
Grapevine virus G,2020.0,24
Mammalian orthoreovirus,2020.0,33
Mamastrovirus 1,2020.0,14
Ungulate copiparvovirus 1,2020.0,10
Orthohantavirus sp.,2020.0,15
Nerine latent virus,2020.0,10
Vallota mosaic virus,2020.0,1
Corynespora cassiicola fusarivirus 1,2020.0,3
Orthohepevirus A,2020.0,198
Zygocactus virus X,2020.0,2
Alfalfa dwarf cytorhabdovirus,2020.0,8
Anelloviridae sp.,2020.0,4
Orthohepevirus B,2020.0,46
Taupapillomavirus 3,2020.0,7
Gyrovirus galga1,2020.0,10
Serratia phage vB_SmaM-Kashira,2020.0,265
Mycobacterium phage Hadrien,2020.0,83
Hubei picorna-like virus 36,2020.0,2
Raccoon River virus,2020.0,1
Indian citrus ringspot virus,2020.0,1
Streptomyces phage Angela,2020.0,236
Myotis fimbriatus mastadenovirus,2020.0,2
Raccoon dog astrovirus 1,2020.0,2
Myotis fimbriatus picornavirus,2020.0,3
Virgaviridae sp.,2020.0,1
Grapevine Pinot gris virus,2020.0,59
Rous sarcoma virus,2020.0,2
Microbacterium phage IndyLu,2020.0,71
Lake Sinai virus 2,2020.0,1
Epizootic hemorrhagic disease virus,2020.0,14
Grapevine Red Globe virus,2020.0,4
Microbacterium phage Jannah,2020.0,25
Impatiens necrotic spot orthotospovirus,2020.0,5
Streptomyces phage AxeJC,2020.0,58
Microbacterium phage Honk,2020.0,82
Passionfruit-associated rhabdovirus YN,2020.0,7
Myotis fimbriatus poxvirus,2020.0,3
Streptomyces phage Bartholomune,2020.0,228
Microbacterium phage Honeyfin,2020.0,91
Ciconiid herpesvirus 1,2020.0,1
Tomato yellow leaf curl virus,2020.0,105
Ponticelli III virus,2020.0,4
Streptomyces phage Bilo,2020.0,58
Aeromonas phage AVP1,2020.0,244
Passiflora edulis symptomless virus,2020.0,1
Deltapapillomavirus 4,2020.0,284
Lymantria dispar multiple nucleopolyhedrovirus,2020.0,343
Deltapapillomavirus sp.,2020.0,1
Microbacterium phage Haunter,2020.0,84
Microbacterium phage JasperRussell,2020.0,62
Lymphocytic choriomeningitis mammarenavirus,2020.0,2
Dichorhavirus orchidaceae,2020.0,6
Myotis fimbriatus astrovirus,2020.0,4
Vitivirus GVL,2020.0,1
Porcine astrovirus 2,2020.0,7
Vitis varicosavirus,2020.0,6
Vitis emaravirus,2020.0,12
Vitis cryptic virus,2020.0,6
Microbacterium phage KatChan,2020.0,63
Visna-maedi virus,2020.0,23
Tomato yellow leaf curl Thailand virus,2020.0,26
Potato virus X,2020.0,8
Turnip mosaic virus,2020.0,11
Diaphorina citri cimodo-like virus,2020.0,10
Microbacterium phage Juicer,2020.0,63
Dengue virus,2020.0,294
Streptococcus phage SG005,2020.0,20
Microbacterium phage Josuke,2020.0,27
Desulfovibrio phage ProddE,2020.0,48
Tierp virus,2020.0,1
Pea enation mosaic virus 1,2020.0,3
Tomato yellow leaf curl betasatellite,2020.0,3
Des Moines River virus,2020.0,1
Dependoparvovirus sp.,2020.0,2
Rhinovirus C,2020.0,93
Tick-borne encephalitis virus,2020.0,23
Densovirinae sp.,2020.0,5
Rabies lyssavirus,2020.0,194
Grapevine Kizil Sapak virus,2020.0,28
Hubei picorna-like virus 51,2020.0,1
Circoviridae sp.,2020.0,25
Sin Nombre orthohantavirus,2020.0,23
Pea seed-borne mosaic virus,2020.0,2
Pomes virus Greece,2020.0,5
Riemerella phage vB_RanS_PT33,2020.0,76
Vibrio phage vB_VpaS_AL-2,2020.0,92
Streptomyces phage Ejemplo,2020.0,71
Sichuan mosquito mivirus,2020.0,4
Sichuan mosquito circovirus 3,2020.0,1
Mycobacterium phage Roksolana,2020.0,103
Microbacterium phage Footloose,2020.0,71
Vibrio phage vB_VpaP_GHSM17,2020.0,45
Grapevine badna FI virus,2020.0,2
Grapevine badnavirus 1,2020.0,34
Lake sturgeon herpesvirus,2020.0,12
Tomato zonate spot orthotospovirus,2020.0,11
Vibrio phage vB_VpS_C2,2020.0,106
Grapevine berry inner necrosis virus,2020.0,6
Tacheng uukuvirus,2020.0,4
Grapevine associated tymo-like virus,2020.0,6
Grapevine deformation virus,2020.0,1
Myoviridae sp. ct6F13,2020.0,90
Aeromonas phage PS,2020.0,49
Tombusviridae sp.,2020.0,3
Seoul orthohantavirus,2020.0,19
Grapevine enamovirus 1,2020.0,5
Iflaviridae sp.,2020.0,2
Dasheen mosaic virus,2020.0,83
Aeromonas phage PVN03,2020.0,64
Aeromonas phage PVN04,2020.0,65
Common midwife toad virus,2020.0,1
Human coronavirus 229E,2020.0,29
Aeromonas phage PVN05,2020.0,66
Vibrio phage vB_ValP_VA-RY-4,2020.0,115
Vibrio phage vB_ValP_VA-RY-3,2020.0,51
Vibrio phage vB_VpP_G1,2020.0,49
Passer montanus pegivirus,2020.0,1
Sichuan mosquito picorna-like virus,2020.0,8
Decacovirus sp.,2020.0,2
Deltacoronavirus sp.,2020.0,22
Vibrio virus VPMCC5,2020.0,70
Myoviridae sp.,2020.0,2774
Hubei mosquito virus 4,2020.0,2
Tomato yellow mottle-associated cytorhabdovirus,2020.0,26
Rice yellow mottle virus,2020.0,96
Iflavirus sp.,2020.0,2
Paslahepevirus balayani,2020.0,576
Lake Sinai virus 4,2020.0,1
Lycorma delicatula iflavirus 1,2020.0,1
Mycobacterium phage Bonamassa,2020.0,89
Lycopersicon esculentum nepovirus,2020.0,1
Lychnis mottle virus,2020.0,1
Pasiphaea japonica whispovirus,2020.0,86
Vibrio phage vB_VpaS_VP-RY-9,2020.0,114
Parvovirinae sp.,2020.0,3
Ralstonia phage 10RS305A,2020.0,24
Sichuan mosquito virus 1,2020.0,2
Deformed wing virus,2020.0,12
Sichuan mosquito tymo-like virus,2020.0,8
Mycobacterium phage Calamitous,2020.0,93
Colombian datura virus,2020.0,1
Deer atadenovirus A,2020.0,54
Polycipiviridae sp.,2020.0,12
Chuviridae sp.,2020.0,3
Decapod penstyldensovirus 1,2020.0,12
Rousettus bat coronavirus HKU9,2020.0,8
Microbacterium phage Gardevoir,2020.0,25
Sichuan mosquito tombus-like virus,2020.0,4
Sichuan mosquito sobemo-like virus,2020.0,6
Parvoviridae sp.,2020.0,39
Microbacterium phage Eightball,2020.0,25
Myotis fimbriatus alphacoronavirus,2020.0,7
Dicistroviridae sp.,2020.0,8
Human betaherpesvirus 5,2020.0,192
Citrus leaf blotch virus,2020.0,2
Microbacterium phage Necrophoxinus,2020.0,123
Hardyhead chuvirus,2020.0,3
Influenza B virus,2020.0,7483
Salmonella phage S9-5,2020.0,63
Mycobacterium phage Zizzle,2020.0,108
Hantaan orthohantavirus,2020.0,60
Bitter gourd yellow vein virus,2020.0,1
Tobacco etch virus,2020.0,1
Guangdong tick manly virus,2020.0,3
Pegivirus A,2020.0,1
Microbacterium phage MrGreen,2020.0,25
Black Hawk Lake virus,2020.0,1
Rabbit coronavirus HKU14,2020.0,1
Citrus coguvirus,2020.0,9
Rotavirus H,2020.0,2
Lyssavirus rabies,2020.0,70
Tobacco curly shoot virus,2020.0,12
Mycobacterium phage phiT46-1,2020.0,156
Guangdong tick orbivirus,2020.0,10
Guangdong tick quaranjavirus,2020.0,6
Mycolicibacterium phage Kashi_SSH1,2020.0,239
Citrus chlorotic dwarf associated virus,2020.0,45
Strawberry mild yellow edge virus,2020.0,15
Microbacterium phage Marcie,2020.0,110
Black queen cell virus,2020.0,3
Infectious spleen and kidney necrosis virus,2020.0,815
Microbacterium phage Mandalorian,2020.0,63
Pedacovirus sp.,2020.0,1
Influenza A virus,2020.0,30979
Microbacterium phage ManAs,2020.0,25
Mycobacterium phage Amymech,2020.0,86
Mycobacterium phage Allegro,2020.0,92
Watermelon chlorotic stunt virus,2020.0,4
Escherichia phage vB_EcoM_Lh1B,2020.0,269
Strawberry crinivirus 3,2020.0,3
Seli virus,2020.0,4
Great tit siadenovirus A,2020.0,1
Bhendi yellow vein mosaic virus,2020.0,6
Human astrovirus,2020.0,6
Influenza C virus,2020.0,18
Strawberry crinivirus 4,2020.0,3
Gravol virus,2020.0,1
Rabbit astrovirus,2020.0,5
Porcine circovirus,2020.0,1
Mycobacterium Phage Cookiedough,2020.0,98
Mycobacterium Phage MiculUcigas,2020.0,97
Mycobacterium phage Altman,2020.0,94
Mycobacterium Phage PetiteSangsue,2020.0,87
Penaeus monodon-type baculovirus,2020.0,1
Penaeus monodon nucleopolyhedrovirus,2020.0,1
Laem Singh virus,2020.0,3
Adenovirus sp.,2020.0,2
Strawberry crinkle cytorhabdovirus,2020.0,10
Strawberry cytorhabdovirus 1,2020.0,2
Mycobacterium Phage Sunshine924,2020.0,95
Microbacterium phage Pepe25,2020.0,104
Mycobacterium phage Abbyshoes,2020.0,88
Harg calici-like virus,2020.0,1
Tomato vitivirus 1,2020.0,15
Graso virus,2020.0,1
Rotavirus D,2020.0,11
Tobacco leaf curl Puer virus,2020.0,6
Penaeus semisulcatus majanivirus,2020.0,110
Microbacterium phage Kauala,2020.0,56
Blackberry chlorotic ringspot virus,2020.0,1
Blackbird siadenovirus,2020.0,4
Pear chlorotic leaf spot-associated emaravirus,2020.0,10
Cirlivirales sp.,2020.0,3
Porcine astrovirus 5,2020.0,10
Dioscorea bulbifera bacilliform virus,2020.0,3
Bole tick virus 4,2020.0,1
Apple ilarvirus 2,2020.0,5
Bolka virus,2020.0,1
Senecavirus A,2020.0,24
Peanut stunt virus,2020.0,6
Mycobacterium phage Argent26,2020.0,148
Strawberry vein banding virus,2020.0,18
Alphacoronavirus 1,2020.0,551
Bony herring calicivirus,2020.0,1
Circovirus sp.,2020.0,2
Cirsium cytorhabdovirus 1,2020.0,8
Apple chlorotic leaf spot virus,2020.0,6
Simian-Human immunodeficiency virus,2020.0,21
Bopivirus sp.,2020.0,44
Grapevine Algerian latent virus,2020.0,1
Porcine astrovirus 4,2020.0,3
Sichuan rat gut-associated circular DNA virus 1,2020.0,2
Tilapia parvovirus,2020.0,8
Sichuan picorna-like virus,2020.0,5
Borna disease virus,2020.0,9
Microbacterium phage Kenzers,2020.0,69
Indiana vesiculovirus,2020.0,84
Bosavirus sp.,2020.0,4
Peach associated luteovirus,2020.0,8
Lymphoproliferative disease virus,2020.0,2
Pea streak virus,2020.0,3
Peanut mottle virus,2020.0,1
Blackberry yellow vein-associated virus,2020.0,2
Alphacoronavirus Eptesicus fuscus,2020.0,1
Sichuan rat gut-associated circular DNA virus 2,2020.0,2
Escherichia phage vB_EcoM_TH18,2020.0,210
Sanxia tombus-like virus 7,2020.0,3
Strawberry mottle virus,2020.0,5
Alphacoronavirus sp.,2020.0,290
Rift Valley fever phlebovirus,2020.0,16
Simian-Chimpanzee immunodeficiency virus,2020.0,550
Rabbit hemorrhagic disease virus,2020.0,69
Microbacterium phage Luna18,2020.0,64
Blueberry latent virus,2020.0,2
Strawberry necrotic shock virus,2020.0,4
Shigella phage CWP003,2020.0,13
Microbacterium phage Lola20,2020.0,25
Infectious pancreatic necrosis virus,2020.0,5
Porcine bocavirus,2020.0,3
Bole Tick Virus 1,2020.0,14
Shigella phage PSD9,2020.0,261
WENV Rattus norvegicus mammarenavirus,2020.0,4
Rotavirus sp.,2020.0,25
Pectobacterium phage PcCB7V,2020.0,269
Bluetongue virus,2020.0,173
Pectobacterium phage PcCB251,2020.0,46
Sichuan rat gut-associated circular DNA virus 3,2020.0,2
Tilapinevirus tilapiae,2020.0,13
Alphacoronavirus HCQD-2020,2020.0,7
Microbacterium phage Leafy,2020.0,25
Citrobacter phage KKP_3664,2020.0,79
Rabbit picornavirus 1,2020.0,1
Rabbit picornavirus 2,2020.0,1
Strawberry polerovirus 1,2020.0,40
Infectious bursal disease virus,2020.0,164
Strawberry pallidosis-associated virus,2020.0,17
Aeromonas phage PZL-Ah1,2020.0,44
Sichuan mosquito virus 2,2020.0,1
Mycobacterium phage EasyJones,2020.0,232
Mycobacterium phage Duplo,2020.0,94
Sichuan mosquito chuvirus-like virus,2020.0,2
Ranunculus white mottle ophiovirus,2020.0,4
Sichuan mosquito associated partitivirus,2020.0,1
Dabie bandavirus,2020.0,588
Raphanus sativus cryptic virus 2,2020.0,3
Salmonella phage vB_SAg-RPN213,2020.0,131
Bovine mastadenovirus B,2020.0,1
Mycobacterium phage Dussy,2020.0,86
Sichuan mosquito associated partiti-like virus,2020.0,1
Microbacterium phage Concrete,2020.0,25
Salmonella phage vB_STM-ZS,2020.0,59
Mycobacterium phage Enceladus,2020.0,109
Rubivirus strelense,2020.0,26
Streptomyces phage Piccadilly,2020.0,58
Sichuan mosquito associated Iflaviridae,2020.0,2
Streptomyces phage Quaran19,2020.0,243
Cytorhabdovirus fragariae,2020.0,9
Bovine orthopneumovirus,2020.0,68
Tibet orbivirus,2020.0,4
Grapevine fleck virus,2020.0,2
Sichuan mosquito Beny-like virus,2020.0,1
Salmonella phage vB_SalM_ABTNLsp5,2020.0,279
Bovine papillomavirus,2020.0,17
Streptomyces phage RetrieverFever,2020.0,66
Chronic bee paralysis virus,2020.0,20
Parapoxvirus sp.,2020.0,1
Dabieshan orthohantavirus,2020.0,2
Hallarsbo virus,2020.0,1
Shallot yellow stripe virus,2020.0,2
Bovine enterovirus JS20-1,2020.0,1
Tick-associated anellovirus 1,2020.0,1
Chrysanthemum virus B,2020.0,1
Parietaria mottle virus,2020.0,3
Mycobacterium phage DaddyDaniels,2020.0,104
Ranavirus sp.,2020.0,2
Bovine fever ephemerovirus,2020.0,29
